FIPS,State,FIPSYearKey,County,FF/100000,Year,Mortality
05127,AR,5127-2011,Scott,17.7430802,2011,229.6396022
05129,AR,5129-2007,Searcy,37.2485721,2007,237.3632902
05129,AR,5129-2009,Searcy,50.3524673,2009,238.173386
05129,AR,5129-2011,Searcy,49.776008,2011,236.1398217
05131,AR,5131-2007,Sebastian,78.8559319,2007,221.5288594
05131,AR,5131-2009,Sebastian,83.335356,2009,217.3906801
05131,AR,5131-2011,Sebastian,70.0087314,2011,213.0408837
05133,AR,5133-2007,Sevier,24.4259893,2007,231.763295
05133,AR,5133-2009,Sevier,47.3260767,2009,224.00129
05133,AR,5133-2011,Sevier,34.6961198,2011,223.9468743
05135,AR,5135-2007,Sharp,84.5642124,2007,215.654712
05135,AR,5135-2009,Sharp,56.6123188,2009,213.4796351
05135,AR,5135-2011,Sharp,51.7836594,2011,212.4351073
05137,AR,5137-2007,Stone,50.3736042,2007,211.5008189
05137,AR,5137-2009,Stone,66.7167042,2009,209.1859448
05137,AR,5137-2011,Stone,71.4115687,2011,206.8928017
05139,AR,5139-2007,Union,62.888687,2007,263.3027233
05139,AR,5139-2009,Union,56.0983591,2009,263.636447
05139,AR,5139-2011,Union,57.933232,2011,258.7781209
05141,AR,5141-2007,Van Buren,48.5997206,2007,204.8224093
05141,AR,5141-2009,Van Buren,30.4543793,2009,203.671408
05141,AR,5141-2011,Van Buren,29.2688638,2011,200.6240433
05143,AR,5143-2007,Washington,68.8252455,2007,207.5319674
05143,AR,5143-2009,Washington,77.4299259,2009,205.7136326
05143,AR,5143-2011,Washington,77.1006308,2011,203.3619128
05145,AR,5145-2007,White,63.8006163,2007,228.5173681
05145,AR,5145-2009,White,64.1882156,2009,227.6094776
05145,AR,5145-2011,White,63.9656121,2011,224.6016414
05147,AR,5147-2007,Woodruff,52.2193211,2007,259.8298903
05147,AR,5147-2009,Woodruff,40.7664085,2009,256.2412362
05147,AR,5147-2011,Woodruff,41.4995158,2011,254.4647038
05149,AR,5149-2007,Yell,41.1861614,2007,239.6656033
05149,AR,5149-2009,Yell,44.4523471,2009,240.4860057
05149,AR,5149-2011,Yell,49.8640073,2011,236.9422443
06001,CA,6001-2007,Alameda,76.7415219,2007,175.4791058
06001,CA,6001-2009,Alameda,71.8748198,2009,168.3982169
06001,CA,6001-2011,Alameda,71.247651,2011,162.2426098
06003,CA,6003-2007,Alpine,174.8251748,2007,179.3249016
06003,CA,6003-2009,Alpine,192.1229587,2009,177.1249809
06003,CA,6003-2011,Alpine,181.4882033,2011,168.0906083
06005,CA,6005-2007,Amador,46.7775468,2007,187.8510654
06005,CA,6005-2009,Amador,44.8833034,2009,183.9504692
06005,CA,6005-2011,Amador,31.6180539,2011,183.0667023
06007,CA,6007-2007,Butte,68.4299236,2007,207.4887226
06007,CA,6007-2009,Butte,68.0034636,2009,200.9343219
06007,CA,6007-2011,Butte,66.7374901,2011,197.8177108
06009,CA,6009-2007,Calaveras,57.6282763,2007,181.2718234
06009,CA,6009-2009,Calaveras,51.3577711,2009,181.1499653
06009,CA,6009-2011,Calaveras,57.7110894,2011,178.1265074
06011,CA,6011-2007,Colusa,56.8720379,2007,177.7182855
06011,CA,6011-2009,Colusa,56.2825383,2009,171.6527912
06011,CA,6011-2011,Colusa,74.2493851,2011,168.3820106
06013,CA,6013-2007,Contra Costa,61.551128,2007,177.9754672
06013,CA,6013-2009,Contra Costa,58.3900107,2009,172.572237
06013,CA,6013-2011,Contra Costa,56.1863097,2011,168.2602169
06015,CA,6015-2007,Del Norte,48.7024282,2007,230.3867006
06015,CA,6015-2009,Del Norte,54.9563784,2009,227.570359
06015,CA,6015-2011,Del Norte,52.3395792,2011,225.8152295
06017,CA,6017-2007,El Dorado,67.7090446,2007,175.7369838
06017,CA,6017-2009,El Dorado,61.6429528,2009,173.1483925
06017,CA,6017-2011,El Dorado,53.6095237,2011,168.8150743
06019,CA,6019-2007,Fresno,60.7941674,2007,179.494308
06019,CA,6019-2009,Fresno,61.5121052,2009,175.4646617
06019,CA,6019-2011,Fresno,60.3454859,2011,170.9756805
06021,CA,6021-2007,Glenn,64.6041203,2007,200.0969358
06021,CA,6021-2009,Glenn,53.0054066,2009,196.2119183
06021,CA,6021-2011,Glenn,42.662116,2011,192.1774958
06023,CA,6023-2007,Humboldt,70.0040447,2007,211.9421236
06023,CA,6023-2009,Humboldt,65.5747823,2009,207.1643605
06023,CA,6023-2011,Humboldt,70.4951729,2011,203.8169786
06025,CA,6025-2007,Imperial,62.3573575,2007,167.384601
06025,CA,6025-2009,Imperial,49.7381258,2009,160.2144881
06025,CA,6025-2011,Imperial,45.7479795,2011,156.4427607
06027,CA,6027-2007,Inyo,91.7536415,2007,183.6461361
06027,CA,6027-2009,Inyo,80.9576129,2009,178.0411622
06027,CA,6027-2011,Inyo,70.3539344,2011,175.2524125
06029,CA,6029-2007,Kern,64.9940677,2007,190.8477123
06029,CA,6029-2009,Kern,64.8991153,2009,187.1636398
06029,CA,6029-2011,Kern,61.9929319,2011,181.1035186
06031,CA,6031-2007,Kings,50.8054355,2007,181.9566212
06031,CA,6031-2009,Kings,52.43204,2009,174.6436397
06031,CA,6031-2011,Kings,58.530875,2011,170.7315238
06033,CA,6033-2007,Lake,54.1426892,2007,232.418781
06033,CA,6033-2009,Lake,44.4247001,2009,225.9546094
06033,CA,6033-2011,Lake,46.6396157,2011,222.7825661
06035,CA,6035-2007,Lassen,42.8510213,2007,186.7237148
06035,CA,6035-2009,Lassen,34.8098512,2009,185.1521557
06035,CA,6035-2011,Lassen,38.0116959,2011,180.3518383
06037,CA,6037-2007,Los Angeles,73.7053968,2007,170.5294385
06037,CA,6037-2009,Los Angeles,72.2785545,2009,168.1536936
06037,CA,6037-2011,Los Angeles,72.9189925,2011,161.5107852
06039,CA,6039-2007,Madera,46.8245388,2007,169.3686845
06039,CA,6039-2009,Madera,43.7321707,2009,164.8097421
06039,CA,6039-2011,Madera,49.0436488,2011,161.0042984
06041,CA,6041-2007,Marin,72.3283218,2007,156.9812545
06041,CA,6041-2009,Marin,65.4037886,2009,148.5425211
06041,CA,6041-2011,Marin,67.0506723,2011,147.3459538
06043,CA,6043-2007,Mariposa,61.2369871,2007,178.0789689
06043,CA,6043-2009,Mariposa,44.9640288,2009,171.1670619
06043,CA,6043-2011,Mariposa,49.4750151,2011,167.670927
06045,CA,6045-2007,Mendocino,75.9700795,2007,195.2651975
06045,CA,6045-2009,Mendocino,66.2482566,2009,192.1890546
06045,CA,6045-2011,Mendocino,59.3925965,2011,187.1293867
06047,CA,6047-2007,Merced,49.3658545,2007,190.1116754
06047,CA,6047-2009,Merced,50.9536485,2009,186.9015285
06047,CA,6047-2011,Merced,48.8653241,2011,182.13206
06049,CA,6049-2007,Modoc,65.9340659,2007,187.3319006
06049,CA,6049-2009,Modoc,43.9222576,2009,186.2013384
06049,CA,6049-2011,Modoc,73.5525901,2011,184.6486909
06051,CA,6051-2007,Mono,148.1481481,2007,135.2917988
06051,CA,6051-2009,Mono,123.7719502,2009,128.9060088
06051,CA,6051-2011,Mono,125.7949542,2011,124.9963185
06053,CA,6053-2007,Monterey,60.9276925,2007,162.1695202
06053,CA,6053-2009,Monterey,56.2906645,2009,159.2190785
06053,CA,6053-2011,Monterey,58.3079322,2011,155.4555864
06055,CA,6055-2007,Napa,53.0507999,2007,194.0073444
06055,CA,6055-2009,Napa,55.6999629,2009,196.1433043
06055,CA,6055-2011,Napa,55.0373675,2011,190.4585323
06057,CA,6057-2007,Nevada,54.6718657,2007,170.1808672
06057,CA,6057-2009,Nevada,55.2424016,2009,163.6836028
06057,CA,6057-2011,Nevada,53.7459944,2011,162.7961417
06059,CA,6059-2007,Orange,85.6012133,2007,164.6516222
06059,CA,6059-2009,Orange,83.4548594,2009,160.5268438
06059,CA,6059-2011,Orange,84.2675027,2011,156.5941404
06061,CA,6061-2007,Placer,87.9862597,2007,177.8547641
06061,CA,6061-2009,Placer,81.7668526,2009,173.5341014
06061,CA,6061-2011,Placer,76.7210434,2011,168.6132233
06063,CA,6063-2007,Plumas,77.6472872,2007,207.2711521
06063,CA,6063-2009,Plumas,69.5755889,2009,201.2735128
06063,CA,6063-2011,Plumas,65.7728308,2011,199.2447524
06065,CA,6065-2007,Riverside,61.8699913,2007,176.69958
06065,CA,6065-2009,Riverside,60.9756098,2009,174.2388192
06065,CA,6065-2011,Riverside,59.4297247,2011,170.7681763
06067,CA,6067-2007,Sacramento,72.8021928,2007,190.9648131
06067,CA,6067-2009,Sacramento,69.1674001,2009,186.8878684
06067,CA,6067-2011,Sacramento,65.2459256,2011,188.2532834
06069,CA,6069-2007,San Benito,58.7102101,2007,166.2385807
06069,CA,6069-2009,San Benito,50.8554615,2009,164.3894143
06069,CA,6069-2011,San Benito,46.3689542,2011,160.066996
06071,CA,6071-2007,San Bernardino,67.1855188,2007,195.0273913
06071,CA,6071-2009,San Bernardino,66.5122644,2009,188.7668275
06071,CA,6071-2011,San Bernardino,65.1697003,2011,184.8129589
06073,CA,6073-2007,San Diego,79.5454851,2007,181.9850071
06073,CA,6073-2009,San Diego,76.3640496,2009,174.7920167
06073,CA,6073-2011,San Diego,74.7754269,2011,171.7895594
06075,CA,6075-2007,San Francisco,92.8445854,2007,170.7670888
06075,CA,6075-2009,San Francisco,93.3332352,2009,163.8424051
06075,CA,6075-2011,San Francisco,92.6397532,2011,161.292574
06077,CA,6077-2007,San Joaquin,66.5919074,2007,195.4847284
06077,CA,6077-2009,San Joaquin,59.2715526,2009,188.7699355
06077,CA,6077-2011,San Joaquin,57.597233,2011,190.4857494
06079,CA,6079-2007,San Luis Obispo,89.031203,2007,172.4588534
06079,CA,6079-2009,San Luis Obispo,82.0313817,2009,168.7120017
06079,CA,6079-2011,San Luis Obispo,80.5238832,2011,166.7553297
06081,CA,6081-2007,San Mateo,70.8407245,2007,165.79698
06081,CA,6081-2009,San Mateo,69.6811773,2009,160.3207119
06081,CA,6081-2011,San Mateo,68.8935368,2011,155.6566892
06083,CA,6083-2007,Santa Barbara,73.408423,2007,165.2478829
06083,CA,6083-2009,Santa Barbara,74.1910838,2009,161.8249013
06083,CA,6083-2011,Santa Barbara,66.998065,2011,155.4886081
06085,CA,6085-2007,Santa Clara,74.0170552,2007,156.0904628
06085,CA,6085-2009,Santa Clara,71.8351356,2009,151.5937908
06085,CA,6085-2011,Santa Clara,71.1846834,2011,147.527218
06087,CA,6087-2007,Santa Cruz,61.9687677,2007,170.9533877
06087,CA,6087-2009,Santa Cruz,65.1788711,2009,170.2834463
06087,CA,6087-2011,Santa Cruz,64.699695,2011,163.2674573
06089,CA,6089-2007,Shasta,83.085193,2007,218.8204896
06089,CA,6089-2009,Shasta,72.3361255,2009,215.181451
06089,CA,6089-2011,Shasta,74.8140898,2011,213.8882973
06091,CA,6091-2007,Sierra,60.3864734,2007,191.2171524
06091,CA,6091-2009,Sierra,31.5059861,2009,187.1874564
06091,CA,6091-2011,Sierra,32.1233537,2011,178.4087107
06093,CA,6093-2007,Siskiyou,65.578219,2007,211.1525134
06093,CA,6093-2009,Siskiyou,76.1751131,2009,210.4680466
06093,CA,6093-2011,Siskiyou,65.1582897,2011,206.3835979
06095,CA,6095-2007,Solano,71.6759361,2007,199.5029369
06095,CA,6095-2009,Solano,69.0020971,2009,196.5159542
06095,CA,6095-2011,Solano,64.8304444,2011,190.9004587
06097,CA,6097-2007,Sonoma,69.3505323,2007,189.7049038
06097,CA,6097-2009,Sonoma,59.0973984,2009,184.4108129
06097,CA,6097-2011,Sonoma,55.9293283,2011,176.5521742
06099,CA,6099-2007,Stanislaus,63.3872487,2007,194.0917789
06099,CA,6099-2009,Stanislaus,61.5221842,2009,186.100348
06099,CA,6099-2011,Stanislaus,63.0638623,2011,186.3114022
06101,CA,6101-2007,Sutter,61.2041925,2007,183.3451011
06101,CA,6101-2009,Sutter,58.3065195,2009,179.5947972
06101,CA,6101-2011,Sutter,53.7300224,2011,175.1018353
06103,CA,6103-2007,Tehama,51.0170496,2007,216.5748872
06103,CA,6103-2009,Tehama,55.6118944,2009,208.7102826
06103,CA,6103-2011,Tehama,53.458279,2011,202.8979936
06105,CA,6105-2007,Trinity,86.1264624,2007,216.7601875
06105,CA,6105-2009,Trinity,105.8948112,2009,214.6699101
06105,CA,6105-2011,Trinity,87.4444363,2011,209.004771
06107,CA,6107-2007,Tulare,44.9315095,2007,183.8699106
06107,CA,6107-2009,Tulare,47.0130426,2009,179.2436862
06107,CA,6107-2011,Tulare,47.8572208,2011,175.6046778
06109,CA,6109-2007,Tuolumne,59.266177,2007,190.5667709
06109,CA,6109-2009,Tuolumne,52.5600362,2009,186.5295343
06109,CA,6109-2011,Tuolumne,56.4118428,2011,183.3970742
06111,CA,6111-2007,Ventura,72.3085943,2007,166.4455667
06111,CA,6111-2009,Ventura,67.8719226,2009,167.4682117
06111,CA,6111-2011,Ventura,66.4846454,2011,157.6694617
06113,CA,6113-2007,Yolo,70.1349066,2007,182.4007023
06113,CA,6113-2009,Yolo,69.2051934,2009,178.9123626
06113,CA,6113-2011,Yolo,68.2985736,2011,173.9983648
06115,CA,6115-2007,Yuba,39.0526932,2007,230.633512
06115,CA,6115-2009,Yuba,41.1381556,2009,222.5498425
06115,CA,6115-2011,Yuba,42.7126678,2011,222.6499286
08001,CO,8001-2007,Adams,62.4393778,2007,170.5585248
08001,CO,8001-2009,Adams,61.2253228,2009,169.7950774
08001,CO,8001-2011,Adams,59.1436793,2011,166.5058038
08003,CO,8003-2007,Alamosa,91.5212133,2007,169.091404
08003,CO,8003-2009,Alamosa,90.7676349,2009,166.5001714
08003,CO,8003-2011,Alamosa,82.7498409,2011,166.6707937
08005,CO,8005-2007,Arapahoe,80.7855521,2007,170.5585248
08005,CO,8005-2009,Arapahoe,76.41149,2009,169.7950774
08005,CO,8005-2011,Arapahoe,76.5880044,2011,166.5058038
08007,CO,8007-2007,Archuleta,88.1480888,2007,129.5102851
08007,CO,8007-2009,Archuleta,88.4955752,2009,128.0587575
08007,CO,8007-2011,Archuleta,66.5945226,2011,123.0273197
08009,CO,8009-2007,Baca,78.125,2007,194.7243052
08009,CO,8009-2009,Baca,53.7201182,2009,196.7988347
08009,CO,8009-2011,Baca,26.3504611,2011,197.5242162
08011,CO,8011-2007,Bent,17.2860847,2007,190.2685521
08011,CO,8011-2009,Bent,30.4878049,2009,188.9141185
08011,CO,8011-2011,Bent,16,2011,185.8737204
08013,CO,8013-2007,Boulder,88.9442019,2007,170.5585248
08013,CO,8013-2009,Boulder,79.0821202,2009,169.7950774
08013,CO,8013-2011,Boulder,85.1765995,2011,166.5058038
08014,CO,8014-2007,Broomfield,113.6702445,2007,170.5585248
08014,CO,8014-2007,Broomfield,113.6702445,2007,170.5585248
08014,CO,8014-2009,Broomfield,105.37596,2009,169.7950774
08014,CO,8014-2009,Broomfield,105.37596,2009,169.7950774
08014,CO,8014-2011,Broomfield,116.8224299,2011,166.5058038
08014,CO,8014-2011,Broomfield,116.8224299,2011,166.5058038
08015,CO,8015-2007,Chaffee,142.3656424,2007,157.5460612
08015,CO,8015-2009,Chaffee,145.7216134,2009,151.9759297
08015,CO,8015-2011,Chaffee,122.6857015,2011,148.6391038
08017,CO,8017-2007,Cheyenne,0,2007,175.6668358
08017,CO,8017-2009,Cheyenne,0,2009,173.4944982
08017,CO,8017-2011,Cheyenne,53.3049041,2011,174.3510716
08019,CO,8019-2007,Clear Creek,89.5555804,2007,147.6963524
08019,CO,8019-2009,Clear Creek,103.3769814,2009,145.8437854
08019,CO,8019-2011,Clear Creek,110.9631602,2011,140.341803
08021,CO,8021-2007,Conejos,24.9812641,2007,161.395172
08021,CO,8021-2009,Conejos,12.7485977,2009,157.9540341
08021,CO,8021-2011,Conejos,12.0612713,2011,156.2719744
08023,CO,8023-2007,Costilla,0,2007,152.9083637
08023,CO,8023-2009,Costilla,0,2009,148.9992344
08023,CO,8023-2011,Costilla,0,2011,148.2108841
08025,CO,8025-2007,Crowley,0,2007,171.6277584
08025,CO,8025-2009,Crowley,0,2009,167.7966278
08025,CO,8025-2011,Crowley,0,2011,163.8232934
08027,CO,8027-2007,Custer,75.6811302,2007,144.5064479
08027,CO,8027-2009,Custer,50,2009,138.8555546
08027,CO,8027-2011,Custer,71.3436385,2011,136.4585678
08029,CO,8029-2007,Delta,56.2559979,2007,179.1765826
08029,CO,8029-2009,Delta,35.1190856,2009,177.6218315
08029,CO,8029-2011,Delta,39.4075728,2011,177.2216793
08031,CO,8031-2007,Denver,90.3610815,2007,170.5585248
08031,CO,8031-2009,Denver,82.0847226,2009,169.7950774
08031,CO,8031-2011,Denver,87.1012697,2011,166.5058038
08033,CO,8033-2007,Dolores,52.9380625,2007,153.9069196
08033,CO,8033-2009,Dolores,0,2009,155.045797
08033,CO,8033-2011,Dolores,0,2011,153.6117639
08035,CO,8035-2007,Douglas,63.6134655,2007,140.8484113
08035,CO,8035-2009,Douglas,61.7573077,2009,139.9817719
08035,CO,8035-2011,Douglas,66.7426506,2011,137.9921218
08037,CO,8037-2007,Eagle,92.9441544,2007,104.0384143
08037,CO,8037-2009,Eagle,82.0084618,2009,100.1838643
08037,CO,8037-2011,Eagle,82.925136,2011,96.92084292
08039,CO,8039-2007,Elbert,13.2251807,2007,163.7945916
08039,CO,8039-2009,Elbert,12.8827243,2009,157.9571319
08039,CO,8039-2011,Elbert,25.8910848,2011,156.3263423
08041,CO,8041-2007,El Paso,71.7313558,2007,177.2403471
08041,CO,8041-2009,El Paso,67.4891075,2009,174.8038453
08041,CO,8041-2011,El Paso,66.8798659,2011,172.8434421
08043,CO,8043-2007,Fremont,42.2475708,2007,189.2599968
08043,CO,8043-2009,Fremont,33.4623026,2009,188.2171269
08043,CO,8043-2011,Fremont,38.0171922,2011,184.3533838
08045,CO,8045-2007,Garfield,77.4096101,2007,157.192893
08045,CO,8045-2009,Garfield,78.1555295,2009,155.4292291
08045,CO,8045-2011,Garfield,71.0858361,2011,150.7544309
08047,CO,8047-2007,Gilpin,0,2007,154.6232325
08047,CO,8047-2009,Gilpin,0,2009,149.1768536
08047,CO,8047-2011,Gilpin,0,2011,146.7985139
08049,CO,8049-2007,Grand,110.4972376,2007,129.8488681
08049,CO,8049-2009,Grand,100.6397815,2009,123.6813173
08049,CO,8049-2011,Grand,109.9807534,2011,121.0873494
08051,CO,8051-2007,Gunnison,86.7360555,2007,150.4712526
08051,CO,8051-2009,Gunnison,84.6905537,2009,145.9985771
08051,CO,8051-2011,Gunnison,64.9013499,2011,142.2637038
08053,CO,8053-2007,Hinsdale,119.9040767,2007,122.1441142
08053,CO,8053-2009,Hinsdale,121.8026797,2009,118.2443754
08053,CO,8053-2011,Hinsdale,0,2011,114.1441571
08055,CO,8055-2007,Huerfano,51.9143413,2007,184.5178239
08055,CO,8055-2009,Huerfano,26.462027,2009,182.9985779
08055,CO,8055-2011,Huerfano,30.6748466,2011,185.2528995
08057,CO,8057-2007,Jackson,0,2007,151.9790276
08057,CO,8057-2009,Jackson,0,2009,148.2111081
08057,CO,8057-2011,Jackson,0,2011,148.0062013
08059,CO,8059-2007,Jefferson,71.3480041,2007,170.5585248
08059,CO,8059-2009,Jefferson,71.5187681,2009,169.7950774
08059,CO,8059-2011,Jefferson,69.8298153,2011,166.5058038
08061,CO,8061-2007,Kiowa,0,2007,188.3184041
08061,CO,8061-2009,Kiowa,0,2009,189.5192272
08061,CO,8061-2011,Kiowa,0,2011,188.8042982
08063,CO,8063-2007,Kit Carson,63.5243298,2007,182.3942531
08063,CO,8063-2009,Kit Carson,71.4115687,2009,180.7441955
08063,CO,8063-2011,Kit Carson,73.6919676,2011,179.7615963
08065,CO,8065-2007,Lake,101.8589254,2007,159.5780711
08065,CO,8065-2009,Lake,99.4282873,2009,154.4667824
08065,CO,8065-2011,Lake,67.3219335,2011,152.2203651
08067,CO,8067-2007,La Plata,74.4946444,2007,148.8493495
08067,CO,8067-2009,La Plata,68.0087051,2009,145.4632049
08067,CO,8067-2011,La Plata,67.4152975,2011,142.2103744
08069,CO,8069-2007,Larimer,85.3875724,2007,159.3042363
08069,CO,8069-2009,Larimer,81.7743698,2009,155.7535842
08069,CO,8069-2011,Larimer,80.1898372,2011,153.9384084
08071,CO,8071-2007,Las Animas,44.2617768,2007,176.7644388
08071,CO,8071-2009,Las Animas,74.906367,2009,174.4573838
08071,CO,8071-2011,Las Animas,79.8031522,2011,174.419391
08073,CO,8073-2007,Lincoln,38.1170192,2007,166.8306493
08073,CO,8073-2009,Lincoln,38.6922035,2009,163.9318247
08073,CO,8073-2011,Lincoln,36.6703337,2011,164.2671268
08075,CO,8075-2007,Logan,62.1771571,2007,173.9833766
08075,CO,8075-2009,Logan,67.398421,2009,173.3478163
08075,CO,8075-2011,Logan,48.6316813,2011,170.3124223
08077,CO,8077-2007,Mesa,74.4817014,2007,186.672946
08077,CO,8077-2009,Mesa,67.7650538,2009,183.5769295
08077,CO,8077-2011,Mesa,70.0284873,2011,181.871826
08079,CO,8079-2007,Mineral,0,2007,133.7653676
08079,CO,8079-2009,Mineral,0,2009,133.1825132
08079,CO,8079-2011,Mineral,141.2429379,2011,125.5771231
08081,CO,8081-2007,Moffat,44.2641092,2007,187.4920643
08081,CO,8081-2009,Moffat,42.9184549,2009,186.2348222
08081,CO,8081-2011,Moffat,29.737566,2011,185.875944
08083,CO,8083-2007,Montezuma,55.7591206,2007,177.3646091
08083,CO,8083-2009,Montezuma,51.2456638,2009,176.3786861
08083,CO,8083-2011,Montezuma,47.1661033,2011,174.4146261
08085,CO,8085-2007,Montrose,55.7639663,2007,173.3418297
08085,CO,8085-2009,Montrose,48.2951801,2009,172.950884
08085,CO,8085-2011,Montrose,46.3290337,2011,170.2729816
08087,CO,8087-2007,Morgan,61.7015099,2007,176.4655556
08087,CO,8087-2009,Morgan,46.6786355,2009,175.0517823
08087,CO,8087-2011,Morgan,35.4924579,2011,174.3813278
08089,CO,8089-2007,Otero,64.1505399,2007,180.6197913
08089,CO,8089-2009,Otero,64.2742367,2009,179.7201899
08089,CO,8089-2011,Otero,63.6098595,2011,176.9838572
08091,CO,8091-2007,Ouray,159.0909091,2007,134.2435013
08091,CO,8091-2009,Ouray,130.3780965,2009,134.6352865
08091,CO,8091-2011,Ouray,183.6547291,2011,134.764703
08093,CO,8093-2007,Park,47.158689,2007,138.9577636
08093,CO,8093-2009,Park,47.7270016,2009,136.9251648
08093,CO,8093-2011,Park,31.0771334,2011,135.7630266
08095,CO,8095-2007,Phillips,67.1291117,2007,172.162054
08095,CO,8095-2009,Phillips,44.7227191,2009,171.3169658
08095,CO,8095-2011,Phillips,45.4648784,2011,167.3818606
08097,CO,8097-2007,Pitkin,132.4591033,2007,90.75892046
08097,CO,8097-2009,Pitkin,143.3647073,2009,86.08465518
08097,CO,8097-2011,Pitkin,146.1817331,2011,83.46910053
08099,CO,8099-2007,Prowers,107.6426265,2007,214.7755725
08099,CO,8099-2009,Prowers,84.7327068,2009,215.0325131
08099,CO,8099-2011,Prowers,79.6876245,2011,212.1983559
08101,CO,8101-2007,Pueblo,64.1407728,2007,191.561355
08101,CO,8101-2009,Pueblo,70.5999084,2009,189.5113877
08101,CO,8101-2011,Pueblo,69.1394936,2011,186.3335882
08103,CO,8103-2007,Rio Blanco,96.8054211,2007,176.8694901
08103,CO,8103-2009,Rio Blanco,61.218243,2009,176.9368372
08103,CO,8103-2011,Rio Blanco,58.979652,2011,174.8937835
08105,CO,8105-2007,Rio Grande,43.0255572,2007,167.3119354
08105,CO,8105-2009,Rio Grande,51.8089975,2009,166.0182195
08105,CO,8105-2011,Rio Grande,33.4560054,2011,163.4751555
08107,CO,8107-2007,Routt,111.9068935,2007,137.3296609
