FIPS,State,County,2007,2009,2011
37183,NC,Wake,0.825973314,0.821431676,0.852889931
37185,NC,Warren,0.409962079,0.36036036,0.335554384
37187,NC,Washington,0.46609182,0.622519648,0.616665382
37189,NC,Watauga,0.740175848,0.857538644,0.759745193
37191,NC,Wayne,0.750220653,0.623841281,0.533561849
37193,NC,Wilkes,0.510035702,0.510855683,0.463875681
37195,NC,Wilson,0.639503015,0.740239685,0.662967146
37197,NC,Yadkin,0.533489824,0.503805054,0.496355704
37199,NC,Yancey,0.32610468,0.431313349,0.451951867
38001,ND,Adams,0.4361099,0.447227191,0.433463372
38003,ND,Barnes,0.462663089,0.650981122,0.542691751
38005,ND,Benson,0,0,0
38007,ND,Billings,1.27388535,1.209189843,1.225490196
38009,ND,Bottineau,0.940881292,0.629722922,0.776036008
38011,ND,Bowman,0.680735194,0.660501982,0.95724314
38013,ND,Burke,0.54377379,0.54377379,0.491883915
38015,ND,Burleigh,0.738552437,0.601337977,0.601359072
38017,ND,Cass,0.726126767,0.655788027,0.73506248
38019,ND,Cavalier,0.781657113,0.811030008,0.761614623
38021,ND,Dickey,0.557620818,0.575043128,0.376151965
38023,ND,Divide,0,0,0
38025,ND,Dunn,0,0.29717682,0.268817204
38027,ND,Eddy,0,0,0.420168067
38029,ND,Emmons,1.424907381,0.882872278,0.846023689
38031,ND,Foster,1.161440186,0.61368518,0.89793475
38033,ND,Golden Valley,1.81598063,1.850709439,0.570776256
38035,ND,Grand Forks,0.787115524,0.692625049,0.705726899
38037,ND,Grant,0,0,0
38039,ND,Griggs,0.842815002,0.852514919,0.42158516
38041,ND,Hettinger,0.835073069,0.426803244,0.397614314
38043,ND,Kidder,0.431778929,0.454338937,0.414250207
38045,ND,LaMoure,0.48828125,0.255885363,0.487210719
38047,ND,Logan,0.512295082,0.530222694,0
38049,ND,McHenry,0,0,0
38051,ND,McIntosh,0.367242012,0.387296669,0.361141206
38053,ND,McKenzie,0.180505415,0.172443525,0
38055,ND,McLean,0.359625989,0.120336943,0.1102779
38057,ND,Mercer,0.627588804,0.50806554,0.59178601
38059,ND,Morton,0.386922035,0.377871826,0.360568256
38061,ND,Mountrail,0.61709349,0.441761154,0.123502532
38063,ND,Nelson,0.310173697,0.319590924,0.32711809
38065,ND,Oliver,0,0,0
38067,ND,Pembina,0.527704485,0.676406926,0.272405339
38069,ND,Pierce,0.976800977,0.751879699,0.685714286
38071,ND,Ramsey,1.247438296,0.889679715,0.87320992
38073,ND,Ransom,0.522193211,0.181818182,0.370164723
38075,ND,Renville,0,0.449034576,0.401606426
38077,ND,Richland,0.54542149,0.622393726,0.738688827
38079,ND,Rolette,0.439785971,0.434877147,0.281571167
38081,ND,Sargent,0.245158127,0.253100481,0.263296472
38083,ND,Sheridan,0,0,0.76394194
38085,ND,Sioux,0.724637681,0.475850583,0.23364486
38087,ND,Slope,0,0,0
38089,ND,Stark,0.892697733,0.744080186,0.754657028
38091,ND,Steele,0,0,0
38093,ND,Stutsman,0.635727908,0.635292968,0.712183079
38095,ND,Towner,0.434782609,0.452693526,0.441696113
38097,ND,Traill,0.61950192,0.635485511,0.736467411
38099,ND,Walsh,0.817661488,0.463048713,0.453226976
38101,ND,Ward,0.766597732,0.596365677,0.686727432
38103,ND,Wells,0.711237553,0.73313783,0.944064196
38105,ND,Williams,0.868854135,0.929049924,0.656437187
39001,OH,Adams,0.711794434,0.49923332,0.562271577
39003,OH,Allen,0.915200915,0.967831578,0.980262786
39005,OH,Ashland,0.565590221,0.472349393,0.583222019
39007,OH,Ashtabula,0.788954635,0.724443518,0.799250086
39009,OH,Athens,0.954456517,0.983721004,0.988127036
39011,OH,Auglaize,0.752477802,0.813721921,0.807190541
39013,OH,Belmont,0.78936982,0.749272765,0.741258143
39015,OH,Brown,0.616297649,0.636320251,0.537068946
39017,OH,Butler,0.703682606,0.663575488,0.675677502
39019,OH,Carroll,0.521394557,0.595676092,0.555902995
39021,OH,Champaign,0.555709919,0.528794098,0.577962056
39023,OH,Clark,0.734732892,0.744606969,0.79162763
39025,OH,Clermont,0.623804589,0.600924813,0.657831967
39027,OH,Clinton,0.674575483,0.743183613,0.667827414
39029,OH,Columbiana,0.606701292,0.686953454,0.576368876
39031,OH,Coshocton,0.551769802,0.559174658,0.595318631
39033,OH,Crawford,0.838109045,0.783355989,0.7144668
39035,OH,Cuyahoga,0.850340136,0.812881308,0.847835226
39037,OH,Darke,0.613050308,0.598293897,0.568084986
39039,OH,Defiance,0.753834156,0.6244796,0.668655488
39041,OH,Delaware,0.920982215,0.889110179,0.919586635
39043,OH,Erie,0.917727655,1.013474007,0.977185965
39045,OH,Fairfield,0.630137568,0.570585616,0.611970136
39047,OH,Fayette,0.919637804,1.173667176,1.207521132
39049,OH,Franklin,0.91949353,0.912077154,0.93315315
39051,OH,Fulton,0.635922559,0.58959483,0.588096918
39053,OH,Gallia,0.874663902,0.814491432,0.87181143
39055,OH,Geauga,0.661732518,0.565313951,0.654309864
39057,OH,Greene,0.843594974,0.775858293,0.767596379
39059,OH,Guernsey,0.792393027,0.898786638,0.876599795
39061,OH,Hamilton,0.786281089,0.713398561,0.785894383
39063,OH,Hancock,0.820686686,0.791542569,0.799403112
39065,OH,Hardin,0.598048473,0.565717518,0.6558401
39067,OH,Harrison,0.582072177,0.589468169,0.504731861
39069,OH,Henry,0.552868003,0.523596761,0.605758267
39071,OH,Highland,0.515367316,0.640144151,0.552575231
39073,OH,Hocking,0.620925179,0.415052573,0.408246581
39075,OH,Holmes,0.266169816,0.286710948,0.304122023
39077,OH,Huron,0.79958688,0.852144564,0.739545516
39079,OH,Jackson,0.750705663,0.657894737,0.753329717
39081,OH,Jefferson,0.787746171,0.694331595,0.682861626
39083,OH,Knox,0.610510964,0.553347754,0.620155039
39085,OH,Lake,0.89555294,0.857354028,0.826500207
39087,OH,Lawrence,0.58956627,0.605635599,0.64011266
39089,OH,Licking,0.803961104,0.769774368,0.681622501
39091,OH,Logan,0.795305548,0.772830707,0.678515146
39093,OH,Lorain,0.732740979,0.680390047,0.653152705
39095,OH,Lucas,0.79288546,0.755135461,0.811354416
39097,OH,Madison,0.623471296,0.564188157,0.55298265
39099,OH,Mahoning,0.82652523,0.730774917,0.741770978
39101,OH,Marion,0.671714704,0.700632092,0.679635111
39103,OH,Medina,0.635690489,0.568851093,0.646419873
39105,OH,Meigs,0.56761123,0.613013399,0.675675676
39107,OH,Mercer,0.588105565,0.614764176,0.587687938
39109,OH,Miami,0.792510773,0.770324721,0.748612151
39111,OH,Monroe,0.421703683,0.426803244,0.411381556
39113,OH,Montgomery,0.81765693,0.818684022,0.851931354
39115,OH,Morgan,0.275520044,0.139977604,0.199547692
39117,OH,Morrow,0.46193377,0.375267017,0.430354325
39119,OH,Muskingum,0.856908088,0.859997173,0.718948943
39121,OH,Noble,0.629018731,0.62888687,0.680179567
39123,OH,Ottawa,0.87387125,0.879228233,0.845492318
39125,OH,Paulding,0.729584658,0.579130252,0.566426365
39127,OH,Perry,0.514991989,0.480782828,0.468280858
39129,OH,Pickaway,0.534345519,0.511565024,0.517949634
39131,OH,Pike,0.788106753,0.685376235,0.733547576
39133,OH,Portage,0.731162934,0.717323684,0.692966391
39135,OH,Preble,0.55220763,0.55526049,0.522776418
39137,OH,Putnam,0.665509259,0.610873549,0.495713536
39139,OH,Richland,0.769603059,0.803277372,0.744878957
39141,OH,Ross,0.645356724,0.750276418,0.67732495
39143,OH,Sandusky,0.773853626,0.699172646,0.625679191
39145,OH,Scioto,0.785145056,0.786019336,0.76945394
39147,OH,Seneca,0.511112286,0.427411312,0.531264942
39149,OH,Shelby,0.533990552,0.530720555,0.567870688
39151,OH,Stark,0.831966469,0.77477297,0.794482347
39153,OH,Summit,0.857442398,0.818576525,0.833592673
39155,OH,Trumbull,0.745621234,0.76609392,0.678568698
39157,OH,Tuscarawas,0.93092534,0.877799357,0.821550569
39159,OH,Union,0.523900333,0.552113367,0.587521795
39161,OH,Van Wert,0.553767348,0.596574958,0.559420999
39163,OH,Vinton,0.523873672,0.37798609,0.37405551
39165,OH,Warren,0.661618761,0.560006075,0.595598157
39167,OH,Washington,0.829970056,0.769885991,0.761071978
39169,OH,Wayne,0.501107712,0.481518447,0.488609296
39171,OH,Williams,0.652094528,0.661095832,0.664946671
39173,OH,Wood,0.807696306,0.789599617,0.846820466
39175,OH,Wyandot,0.844895055,0.669822274,0.616957518
40001,OK,Adair,0.319081047,0.366015464,0.398018751
40003,OK,Alfalfa,0.179500987,0.182448458,0.176616037
40005,OK,Atoka,0.484328513,0.413850186,0.422356751
40007,OK,Beaver,0,0,0
40009,OK,Beckham,0.721604849,0.757719265,0.71787509
40011,OK,Blaine,0.475926073,0.396542152,0.511247444
40013,OK,Bryan,0.531995744,0.637520536,0.696233377
40015,OK,Caddo,0.456476702,0.361925443,0.406270102
40017,OK,Canadian,0.577211683,0.55622424,0.502125665
40019,OK,Carter,0.719013682,0.641476638,0.665335995
40021,OK,Cherokee,0.621324753,0.608312151,0.480718988
40023,OK,Choctaw,0.599920011,0.672404519,0.524590164
40025,OK,Cimarron,1.129943503,1.140684411,1.206272618
40027,OK,Cleveland,0.703670106,0.699132013,0.753977518
40029,OK,Coal,0.176865936,0.170765027,0.337381916
40031,OK,Comanche,0.646271277,0.66238033,0.564320629
40033,OK,Cotton,0.471179519,0.318420634,0.32367697
40035,OK,Craig,0.330338266,0.32985882,0.331718968
40037,OK,Creek,0.566572238,0.484027106,0.496686392
40039,OK,Custer,0.657258844,0.71115769,0.684684685
40041,OK,Delaware,0.34558515,0.295894464,0.3122523
40043,OK,Dewey,0.228937729,0.227066303,0
40045,OK,Ellis,0,0,0.246852629
40047,OK,Garfield,0.731274158,0.695764323,0.675787045
40049,OK,Garvin,0.369358056,0.590122819,0.582835495
40051,OK,Grady,0.416435314,0.406590641,0.377216145
40053,OK,Grant,0.223114681,0.463284688,0.218102508
40055,OK,Greer,0.516973979,0.171526587,0.163265306
40057,OK,Harmon,0.352982704,0,0.342583076
40059,OK,Harper,0.30284676,0.296120817,0.270635995
40061,OK,Haskell,0.495785821,0.32276285,0.390320062
40063,OK,Hughes,0.586037653,0.723641363,0.722386766
40065,OK,Jackson,0.777030965,0.670109188,0.75622944
40067,OK,Jefferson,0.321130379,0.316505776,0.614817092
40069,OK,Johnston,0.191241155,0.286587696,0.269323997
40071,OK,Kay,0.783375041,0.715679896,0.671591672
40073,OK,Kingfisher,0.700329155,0.695216908,0.723065799
40075,OK,Kiowa,0.537634409,0.439512142,0.424808836
40077,OK,Latimer,0.383068378,0.188306186,0.179291797
40079,OK,Le Flore,0.423173804,0.400681158,0.316030655
40081,OK,Lincoln,0.527671726,0.652194168,0.527009223
40083,OK,Logan,0.348245379,0.356225032,0.329419516
40085,OK,Love,0.441403664,0.219202104,0.532708289
40087,OK,McClain,0.752539822,0.723589001,0.65276004
40089,OK,McCurtain,0.358508604,0.299670363,0.331375207
40091,OK,McIntosh,0.406938298,0.404019999,0.343811395
40093,OK,Major,0.278396437,0.27820281,0.261198903
40095,OK,Marshall,0.941429628,0.53283602,0.498473425
40097,OK,Mayes,0.603485127,0.599026582,0.483220179
40099,OK,Murray,0.948916653,0.925925926,0.736865375
40101,OK,Muskogee,0.721500722,0.742172184,0.746447333
40103,OK,Noble,0.273622765,0.365296804,0.431853515
40105,OK,Nowata,0.280164363,0.189969605,0.188164456
40107,OK,Okfuskee,0.178794922,0.18308312,0.080984775
40109,OK,Oklahoma,0.833425063,0.894372014,0.886162887
40111,OK,Okmulgee,0.509307596,0.509009468,0.500788742
40113,OK,Osage,0.397623097,0.377350114,0.421718503
40115,OK,Ottawa,0.558416579,0.474248316,0.470809793
40117,OK,Pawnee,0.545785324,0.730860588,0.418410042
40119,OK,Payne,0.612823328,0.602054511,0.692414218
40121,OK,Pittsburg,0.697836706,0.641436818,0.635616438
40123,OK,Pontotoc,0.466891873,0.427555983,0.5026588
40125,OK,Pottawatomie,1.358970652,1.280701255,1.109846329
40127,OK,Pushmataha,0.516173434,0.677277345,0.435615961
40129,OK,Roger Mills,0.305530095,0,0
40131,OK,Rogers,0.480838582,0.478669998,0.513077783
40133,OK,Seminole,0.541103018,0.617385578,0.553534715
40135,OK,Sequoyah,0.585723002,0.434436319,0.42511986
40137,OK,Stephens,0.718457402,0.597879826,0.464632608
40139,OK,Texas,0.446627959,0.425833925,0.23460961
40141,OK,Tillman,0.493339911,0.256541816,0.372162263
40143,OK,Tulsa,0.898520175,0.837263544,0.861449167
40145,OK,Wagoner,0.357036596,0.340938148,0.323895382
40147,OK,Washington,0.70136064,0.631089023,0.777061155
40149,OK,Washita,0.343938091,0.253957504,0.259201659
40151,OK,Woods,0.826348719,0.9503445,1.13960114
40153,OK,Woodward,0.612401123,0.851746079,0.69881202
41001,OR,Baker,0.499687695,0.435269245,0.437937938
41003,OR,Benton,0.821249525,0.726348284,0.709896658
41005,OR,Clackamas,0.646947632,0.637069687,0.639125529
41007,OR,Clatsop,0.754961173,0.886072551,0.834387533
41009,OR,Columbia,0.613321339,0.463784481,0.465568196
41011,OR,Coos,0.712600358,0.573294052,0.509627176
41013,OR,Crook,0.571177504,0.531773465,0.479869476
41015,OR,Curry,0.836936811,0.662001135,0.535093195
41017,OR,Deschutes,0.808317851,0.806914246,0.835734511
41019,OR,Douglas,0.858344264,0.794535148,0.734952089
41021,OR,Gilliam,1.812688822,0.607902736,0.516262261
41023,OR,Grant,0.728013978,0.735835173,0.809716599
41025,OR,Harney,1.329394387,1.036116045,1.085040011
41027,OR,Hood River,1.322688837,1.18813691,1.066998622
41029,OR,Jackson,0.81675456,0.740240255,0.751872357
41031,OR,Jefferson,0.487329435,0.651335237,0.597124615
41033,OR,Josephine,0.65681038,0.518352134,0.542253606
41035,OR,Klamath,0.766202939,0.739656135,0.60332735
41037,OR,Lake,1.109570042,0.987445338,1.011633789
41039,OR,Lane,0.896140506,0.791776913,0.829051316
41041,OR,Lincoln,0.783545544,0.734452293,0.740208565
41043,OR,Linn,0.574743134,0.514650381,0.524881055
41045,OR,Malheur,0.806633756,0.74808912,0.740311575
41047,OR,Marion,0.738340507,0.695010079,0.658571464
41049,OR,Morrow,0.088315817,0.173415417,0.08953353
41051,OR,Multnomah,0.932503931,0.887384692,0.902369019
41053,OR,Polk,0.560672807,0.460817695,0.592159804
41055,OR,Sherman,0.591715976,0,0.582072177
41057,OR,Tillamook,0.51952204,0.482140705,0.55111601
41059,OR,Umatilla,0.576527111,0.58625438,0.521342457
41061,OR,Union,0.758150114,0.718907261,0.620371447
41063,OR,Wallowa,0.732922897,0.580635796,0.858369099
41065,OR,Wasco,0.716272015,0.911010808,0.792581438
41067,OR,Washington,0.758062369,0.692327449,0.717973391
41069,OR,Wheeler,0,0,0
41071,OR,Yamhill,0.623914648,0.47457011,0.55
42001,PA,Adams,0.553135587,0.586378429,0.601376264
42003,PA,Allegheny,0.785296109,0.741899427,0.762795155
42005,PA,Armstrong,0.479623278,0.442145289,0.437521876
42007,PA,Beaver,0.624223333,0.605802893,0.557465936
42009,PA,Bedford,0.503453692,0.463906089,0.422203904
42011,PA,Berks,0.62363967,0.574762051,0.579003726
42013,PA,Blair,0.777858033,0.729452435,0.739580957
42015,PA,Bradford,0.521622899,0.507107687,0.508606577
42017,PA,Bucks,0.687231022,0.707650775,0.72425158
42019,PA,Butler,0.663057297,0.67138077,0.660001731
42021,PA,Cambria,0.703152467,0.69445409,0.674885896
42023,PA,Cameron,0.560747664,0.193685842,0.199600798
42025,PA,Carbon,0.506625714,0.485398888,0.460447555
42027,PA,Centre,0.638494264,0.622383936,0.575225243
42029,PA,Chester,0.611198051,0.653445421,0.662833873
42031,PA,Clarion,0.476608554,0.506598445,0.474845675
42033,PA,Clearfield,0.506665058,0.534473544,0.589354779
42035,PA,Clinton,0.646464646,0.54352257,0.535604979
42037,PA,Columbia,0.833474818,0.813994563,0.681723872
42039,PA,Crawford,0.573098101,0.50835395,0.529637142
42041,PA,Cumberland,0.742002617,0.649509857,0.659963345
42043,PA,Dauphin,0.751370375,0.729915731,0.773300319
42045,PA,Delaware,0.59637598,0.646920943,0.718506365
42047,PA,Elk,0.582143514,0.437349661,0.535416207
42049,PA,Erie,0.646881388,0.595809355,0.61213232
42051,PA,Fayette,0.506828296,0.575014901,0.661293048
42053,PA,Forest,0.288766965,0.442804428,0.131769667
42055,PA,Franklin,0.690101966,0.641405851,0.629927525
42057,PA,Fulton,0.46866631,0.403985995,0.337815012
42059,PA,Greene,0.736957129,0.560580966,0.569608782
42061,PA,Huntingdon,0.395343729,0.418548298,0.392370572
42063,PA,Indiana,0.640446483,0.548885077,0.526327577
42065,PA,Jefferson,0.621393697,0.604920016,0.622554251
42067,PA,Juniata,0.47660312,0.519076045,0.532786885
42069,PA,Lackawanna,0.735648876,0.699230368,0.663037083
42071,PA,Lancaster,0.568723416,0.561282165,0.586332158
42073,PA,Lawrence,0.649057766,0.587843833,0.574363506
42075,PA,Lebanon,0.61623907,0.54403629,0.603077931
42077,PA,Lehigh,0.669256829,0.637519322,0.660155774
42079,PA,Luzerne,0.660396109,0.648883632,0.64244303
42081,PA,Lycoming,0.693267601,0.599109894,0.565325019
42083,PA,McKean,0.641774966,0.532456709,0.578409143
42085,PA,Mercer,0.657372389,0.620309983,0.628200164
42087,PA,Mifflin,0.456452279,0.435378888,0.49084468
42089,PA,Monroe,0.613347908,0.577079138,0.623962515
42091,PA,Montgomery,0.768406626,0.778434924,0.769699457
42093,PA,Montour,0.732229357,0.620942704,0.655881067
42095,PA,Northampton,0.620724042,0.58864845,0.65331886
42097,PA,Northumberland,0.559529556,0.449014905,0.48647391
42099,PA,Perry,0.553624023,0.373609951,0.456105295
42101,PA,Philadelphia,0.747697269,0.790410632,0.851301456
42103,PA,Pike,0.290191526,0.297378116,0.24625343
42105,PA,Potter,0.642110793,0.299150413,0.229186959
42107,PA,Schuylkill,0.502628612,0.483150961,0.481313511
42109,PA,Snyder,0.703491402,0.545185493,0.577613702
42111,PA,Somerset,0.540297163,0.441828129,0.439248111
42113,PA,Sullivan,0.64051241,0.488599349,0.771724031
42115,PA,Susquehanna,0.365247882,0.418245338,0.324134099
42117,PA,Tioga,0.344098707,0.342507645,0.377189467
42119,PA,Union,0.619422331,0.573921028,0.423662675
42121,PA,Venango,0.529303327,0.442943359,0.3840316
42123,PA,Warren,0.438992269,0.369112653,0.386091069
42125,PA,Washington,0.60753932,0.602732064,0.585744327
42127,PA,Wayne,0.482280996,0.40906169,0.377330013
42129,PA,Westmoreland,0.674687647,0.632158365,0.636538984
42131,PA,Wyoming,0.286338094,0.287686997,0.387242132
42133,PA,York,0.628574275,0.634125757,0.652517343
44001,RI,Bristol,0.600252106,0.645916596,0.582329317
44003,RI,Kent,0.794507228,0.740731962,0.737004259
44005,RI,Newport,0.860955661,0.846824408,0.822298809
44007,RI,Providence,0.778315401,0.732845832,0.726014785
44009,RI,Washington,0.851822348,0.858774867,0.774317929
45001,SC,Abbeville,0.434473497,0.398438123,0.397440483
45003,SC,Aiken,0.679303453,0.576860214,0.547665575
45005,SC,Allendale,0.287963141,0.588523786,0.392888714
45007,SC,Anderson,0.871471788,0.805836637,0.81702814
45009,SC,Bamberg,0.649603742,0.666444518,0.625978091
45011,SC,Barnwell,0.565783174,0.617066291,0.536720637
45013,SC,Beaufort,0.696087045,0.644267629,0.655801414
45015,SC,Berkeley,0.575081827,0.553320499,0.604822231
45017,SC,Calhoun,0.338340777,0.205184324,0.264113569
45019,SC,Charleston,0.838882342,0.920411173,0.986849462
45021,SC,Cherokee,0.720208306,0.731074314,0.702196615
45023,SC,Chester,0.520753561,0.431965443,0.455705432
45025,SC,Chesterfield,0.745903359,0.580895509,0.472539038
45027,SC,Clarendon,0.703277886,0.666909179,0.604734205
45029,SC,Colleton,0.536453277,0.586046986,0.647483878
45031,SC,Darlington,0.494374616,0.496651366,0.453886587
45033,SC,Dillon,0.65072393,0.679347826,0.566786322
45035,SC,Dorchester,0.548285399,0.56741069,0.539420265
45037,SC,Edgefield,0.354093717,0.310655483,0.299962505
45039,SC,Fairfield,0.171688557,0.214196976,0.296975097
45041,SC,Florence,0.755995041,0.886683357,0.790645718
45043,SC,Georgetown,0.745600954,0.807208869,0.750112517
45045,SC,Greenville,0.911378315,0.892722649,0.854109807
45047,SC,Greenwood,0.599082381,0.617186491,0.730292833
45049,SC,Hampton,0.711271279,0.713809841,0.768454925
45051,SC,Horry,1.207633198,1.148301423,1.139900123
45053,SC,Jasper,0.720363784,0.602902545,0.714427466
45055,SC,Kershaw,0.650061585,0.549615269,0.54598301
45057,SC,Lancaster,0.489809247,0.424344516,0.449247831
45059,SC,Laurens,0.416511073,0.442572632,0.420875421
45061,SC,Lee,0.397634077,0.405638373,0.42158516
45063,SC,Lexington,0.737786558,0.735504114,0.756188957
45065,SC,McCormick,0.595474395,0.394477318,0.398604883
45067,SC,Marion,0.557806353,0.507947891,0.456676612
45069,SC,Marlboro,0.41506693,0.416912761,0.42091971
45071,SC,Newberry,0.498635314,0.567551531,0.477187773
45073,SC,Oconee,0.608315532,0.685180524,0.685318068
45075,SC,Orangeburg,0.750427633,0.721324574,0.750734414
45077,SC,Pickens,0.706208607,0.685604009,0.719219897
45079,SC,Richland,0.79409372,0.798337737,0.778688103
45081,SC,Saluda,0.263740901,0.157117419,0.251483754
45083,SC,Spartanburg,0.719125486,0.690323615,0.693698844
45085,SC,Sumter,0.556499045,0.574190153,0.521124139
45087,SC,Union,0.43311918,0.475111468,0.453293351
45089,SC,Williamsburg,0.198468954,0.319349688,0.381410633
45091,SC,York,0.731160741,0.713646956,0.711410328
46003,SD,Aurora,0.698080279,0.69735007,0.742390497
46005,SD,Beadle,0.76142132,0.676257224,0.683760684
46007,SD,Bennett,0.293513355,0.298685783,0.290613194
46009,SD,Bon Homme,0.427776986,0.285918513,0.143204926
46011,SD,Brookings,0.813090761,0.698695768,0.775771116
46013,SD,Brown,0.997804829,0.880581752,0.814730324
46015,SD,Brule,1.355275895,1.327014218,0.757145561
46017,SD,Buffalo,0,0,0
46019,SD,Butte,0.52742616,0.417667328,0.487376937
46021,SD,Campbell,0,0,0
46023,SD,Charles Mix,0.892857143,0.667853963,0.760208514
46025,SD,Clark,0.285551114,0.291460216,0
46027,SD,Clay,0.520136722,0.518902891,0.498185183
46029,SD,Codington,0.87422555,0.878936105,0.692369361
46031,SD,Corson,0,0.24431957,0
46033,SD,Custer,0.507292327,0.757193337,0.719597026
46035,SD,Davison,0.843570412,0.845263881,0.712431937
46037,SD,Day,0.531255534,0.544563442,0.696742728
46039,SD,Deuel,0.475963827,0.475850583,0.229410415
46041,SD,Dewey,0.334001336,0.16753225,0.18446781
46043,SD,Douglas,0,0,0
46045,SD,Edmunds,0.253228665,0,0.246548323
46047,SD,Fall River,1.10941617,1.242922248,1.145967626
46049,SD,Faulk,0,0,0
46051,SD,Grant,0.838691641,0.848896435,0.965517241
46053,SD,Gregory,0.246791708,0.249812641,0
46055,SD,Haakon,1.65471594,1.125492403,0.524383849
46057,SD,Hamlin,0.178221351,0.173792145,0
46059,SD,Hand,0.919399326,0.617665225,0.584282793
46061,SD,Hanson,0,0,0
46063,SD,Harding,0,0,0
46065,SD,Hughes,0.767414404,0.707171902,0.636132316
46067,SD,Hutchinson,0.137174211,0.280741157,0.275595976
46069,SD,Hyde,0.69637883,0,0
46071,SD,Jackson,0,0,0.315556958
46073,SD,Jerauld,0,0,0
46075,SD,Jones,0.961538462,1.928640309,0.997008973
46077,SD,Kingsbury,0.3756574,0.188394876,0
46079,SD,Lake,0.522011484,0.416875104,0.4322642
46081,SD,Lawrence,0.944530311,1.063920334,0.904902929
46083,SD,Lincoln,0.397350993,0.460963657,0.363302203
46085,SD,Lyman,0.5153311,0.257003341,0.262743037
46087,SD,McCook,0.174672489,0.17796761,0.179985601
46089,SD,McPherson,0,0,0
46091,SD,Marshall,0.2356823,0.240384615,0
46093,SD,Meade,0.332198322,0.334504098,0.313160573
46095,SD,Mellette,0,0.489715965,0.483792937
46097,SD,Miner,0.822030415,0.826446281,1.271725307
46099,SD,Minnehaha,0.766501065,0.628250514,0.733615911
46101,SD,Moody,0.460687961,0.156862745,0.463320463
46103,SD,Pennington,0.859952133,0.832920178,0.807275203
46105,SD,Perkins,0.341413452,0.348553503,0.333222259
46107,SD,Potter,1.368613139,0.48709206,0.423011844
46109,SD,Roberts,0.905250453,0.704721635,0.777756173
46111,SD,Sanborn,0.407664085,0.411184211,0.836120401
46113,SD,Shannon,0.146993973,0.145698259,0.143595635
46115,SD,Spink,0.301659125,0.305157156,0.309119011
46117,SD,Stanley,0.715051841,0.358166189,0.333111259
46119,SD,Sully,0,0,0
46121,SD,Todd,0.098970705,0.09905894,0.101812258
46123,SD,Tripp,0.871839582,0.721891355,0.71237756
46125,SD,Turner,0.119602918,0.242806847,0.240038406
46127,SD,Union,0.429092469,0.411268764,0.40952836
46129,SD,Walworth,1.138303927,1.338944147,1.076233184
46135,SD,Yankton,0.875172731,0.773219321,0.751813197
46137,SD,Ziebach,0.383288616,0,0
47001,TN,Anderson,0.791031341,0.801613916,0.797522364
47003,TN,Bedford,0.538950394,0.522340958,0.505394537
47005,TN,Benton,0.557206538,0.436817473,0.426049909
47007,TN,Bledsoe,0.076593137,0.07711884,0.077730276
47009,TN,Blount,0.54244417,0.561962471,0.508470472
47011,TN,Bradley,0.680649654,0.777811892,0.679626206
47013,TN,Campbell,0.567033184,0.634610691,0.592417062
47015,TN,Cannon,0.372300819,0.360750361,0.29067655
47017,TN,Carroll,0.451655491,0.490935232,0.491970341
47019,TN,Carter,0.52597645,0.474230645,0.524613098
47021,TN,Cheatham,0.434249515,0.451399338,0.460617227
47023,TN,Chester,0.746361488,0.674350172,0.583396535
47025,TN,Claiborne,0.353640894,0.480107544,0.43516101
47027,TN,Clay,0.378644453,0.379987334,0.386548125
47029,TN,Cocke,0.536829317,0.554831193,0.506414585
47031,TN,Coffee,0.676472294,0.647360104,0.69790252
47033,TN,Crockett,0.347149899,0.276014353,0.343571772
47035,TN,Cumberland,0.563232202,0.591398843,0.529735838
47037,TN,Davidson,0.920525794,0.902927435,0.90326134
47039,TN,Decatur,0.521512386,0.607375271,0.342260631
47041,TN,DeKalb,0.484183344,0.369315184,0.371274
47043,TN,Dickson,0.674948852,0.684221439,0.638964877
47045,TN,Dyer,0.822717622,0.687630584,0.576036866
47047,TN,Fayette,0.349293353,0.438313781,0.285617843
47049,TN,Fentress,0.459611628,0.452565481,0.38845727
47051,TN,Franklin,0.339888322,0.38731542,0.366595791
47053,TN,Gibson,0.722617942,0.626667745,0.580754981
47055,TN,Giles,0.723863362,0.653325081,0.680573043
47057,TN,Grainger,0.265369306,0.218751367,0.263550909
47059,TN,Greene,0.592210159,0.663830301,0.634563521
47061,TN,Grundy,0.349381595,0.353857042,0.442967885
47063,TN,Hamblen,0.839386602,0.888423524,0.872157559
47065,TN,Hamilton,0.957365523,0.880848224,0.880139649
47067,TN,Hancock,0.299446025,0.455373406,0.296868042
47069,TN,Hardeman,0.359647545,0.289718611,0.298129239
47071,TN,Hardin,0.535393323,0.533170843,0.46378604
47073,TN,Hawkins,0.52608505,0.588398173,0.564662702
47075,TN,Haywood,0.782676755,0.688522854,0.595560368
47077,TN,Henderson,0.52318846,0.554795281,0.644883921
47079,TN,Henry,0.761493797,0.658802861,0.772749753
47081,TN,Hickman,0.336360579,0.252047889,0.204867655
47083,TN,Houston,0.372531976,0.613195977,0.600024001
47085,TN,Humphreys,0.547705116,0.601948123,0.64970222
47087,TN,Jackson,0.184331797,0.183908046,0.263829039
47089,TN,Jefferson,0.595013784,0.560689842,0.541942477
47091,TN,Johnson,0.49795286,0.499833389,0.493664637
